tail_70,tail_80,tail_90,hf_lf_ratio,mean_power,std_power,power_range,decay_linearity,label,filename
-0.022747277578977192,-0.008014854860662356,-0.01153942454509295,0.7224202543581556,8.066383124520158,1.6985481740299313,9.138679056601571,-0.9888818861813007,FAKE,easy_118_1111.jpg
-0.015150450375843772,-0.007281643114761875,-0.019620207855620964,0.7647394039607565,8.064892638990901,1.4594077214548546,9.488985315429215,-0.9606992414677142,FAKE,easy_119_0011.jpg
-0.014519526155514259,-0.008696472825155132,-0.004828607201200978,0.7093650878931688,7.798023214458773,1.7107579585602688,9.471422036792745,-0.9877066983738052,FAKE,easy_11_1111.jpg
-0.01639915655425523,0.0006418238306407086,-0.010150856083838969,0.780568688682969,8.461710557774762,1.421067204789618,9.241417224957384,-0.9903333233041879,FAKE,easy_120_0011.jpg
-0.008738493505423293,-0.005478637575794214,-0.008839469256911458,0.8233719972108952,8.512380716403452,1.238274431214403,9.192241624761404,-0.9924926405727512,FAKE,easy_121_0011.jpg
-0.009855317705133777,-0.004474654979352777,-0.011441939344772122,0.8083169190159125,8.596433096924414,1.2996443672396603,9.03660145530269,-0.9879534384278454,FAKE,easy_122_1011.jpg
-0.012417666347786384,-0.005292387525997298,-0.00896539372753551,0.7819579451356437,8.056677682961986,1.4262647261713677,10.40891255961104,-0.9781389608105668,FAKE,easy_123_0100.jpg
-0.022816134959888924,-0.008209919948224894,-0.008739026730179195,0.7359209230565902,8.712958674644069,1.667671502211577,9.446060312231772,-0.9915708560080263,FAKE,easy_124_1110.jpg
-0.021212176863468706,-0.005135821411805288,-0.0014871231606440234,0.6995838246804267,7.4681348934102685,1.8022292047177653,10.335504277460526,-0.9854499009285373,FAKE,easy_125_0011.jpg
-0.01887785393661304,-0.012690705861623722,0.0027624421978831907,0.7427607556898818,8.042742864123277,1.5873804435268728,9.878073087193044,-0.9903226767952601,FAKE,easy_126_0111.jpg
-0.02352919999358336,-0.008260970370256509,-0.011598222578947825,0.7250843610467289,7.827011704608378,1.689116771218271,10.263934236238729,-0.9897755364937113,FAKE,easy_127_0001.jpg
-0.012306225674497448,-0.007339536026603984,-0.010728195487969225,0.835081538261718,8.835604978977345,1.1396570356017452,8.168448522033774,-0.9907305355919824,FAKE,easy_128_0111.jpg
-0.01858876279352487,-0.008386530963435916,-0.008651981268532285,0.6871081687606666,7.382401185310036,1.866270000017862,10.998352504788457,-0.9895411743887454,FAKE,easy_129_1111.jpg
-0.01887015847003309,-0.007056103974954655,0.004191449304908016,0.7037748597222105,7.473439753388392,1.7350635094504876,10.465096839886623,-0.9850820612672979,FAKE,easy_12_1110.jpg
-0.009920046427048234,0.00740662133926177,-0.004763120696578848,0.744508060298308,7.554505727827434,1.5325352103106495,9.291465591683902,-0.9794854059209818,FAKE,easy_130_1101.jpg
-0.022472253300409802,-0.009569080045255342,-0.011355383198625897,0.7106162757732133,7.457781584090957,1.7251066967938165,10.381643285270059,-0.989919380019742,FAKE,easy_131_1001.jpg
-0.019507967904820428,-0.008942523110320616,-0.013309587107037625,0.713527695880783,7.885866101326919,1.7098155219081719,10.339612982528262,-0.9849848208633387,FAKE,easy_132_0110.jpg
-0.020240368100412985,-0.0027616453918671937,-0.015336336545342494,0.7351832570800759,7.981944526515546,1.6612944069192035,9.232971953553859,-0.9798772620804796,FAKE,easy_133_1100.jpg
-0.006493983739104782,-0.01608836308772943,-0.0026439268538249413,0.7779370480633634,8.239696054819122,1.446675805201161,9.856758854817492,-0.9873939746512315,FAKE,easy_134_0001.jpg
-0.010581010670627493,-0.00881808512418545,0.0018236145691802154,0.7599093159423638,7.963725928344343,1.4966728647252896,9.64300460809988,-0.9877364223736043,FAKE,easy_135_0011.jpg
-0.019200052531972454,-0.005649724473016677,-0.017011621787299272,0.7326466228249457,7.675759181021532,1.6177786738209392,9.891388218506846,-0.9880227778576091,FAKE,easy_136_0111.jpg
-0.011208280687657852,-0.003131847657296507,0.0054686526021864015,0.7743874184921478,8.118595743325693,1.4644879440402034,9.825477423264408,-0.9887033948025243,FAKE,easy_137_0001.jpg
-0.01633722270111286,-0.01189492842859649,-0.009326385338772827,0.6914828796052968,7.9219859475410415,1.8438826483808528,9.994271508331964,-0.9855421675107914,FAKE,easy_138_0101.jpg
-0.009198611288976217,-0.012900986811794761,-0.01162090006683787,0.7615863721875401,8.62901802069782,1.4773830383891924,9.943716175386157,-0.99000765097855,FAKE,easy_139_0110.jpg
-0.012894145578019956,-0.00621045492051476,-0.005191823989850155,0.7311846845076695,8.211626423674774,1.6423144249362687,10.579027905633705,-0.9882240152712525,FAKE,easy_13_1010.jpg
-0.02394393665162431,-0.001728957465484243,-0.01400391535886867,0.6973073782080477,7.484657920545948,1.739343663621628,10.46894173387576,-0.9824481723465672,FAKE,easy_140_1111.jpg
-0.01120752753995038,-0.017699724696756854,-0.014039997683615628,0.6922950996540037,7.8562844132183365,1.8285800829687102,10.558587353569111,-0.9902692399525896,FAKE,easy_141_0111.jpg
-0.0173165660444647,-0.00227109959912493,-0.007436930392950531,0.6774390061493009,7.377918717530292,1.7612482613171982,9.961881891027804,-0.9830055797024664,FAKE,easy_142_1111.jpg
-0.012369108114170062,-0.009712378025238031,-0.012654626094523906,0.742424360910747,8.301020996095396,1.582576452137719,10.178407617932791,-0.9942208008375941,FAKE,easy_143_0011.jpg
-0.02852683075179698,-0.003502832070001208,0.00029180813888406403,0.699981768742985,7.625018965283943,1.8111967169192444,10.28690359037665,-0.9739684336293373,FAKE,easy_144_1111.jpg
-0.02247440911118229,-0.008185290367971868,-0.00507112387613238,0.7248298001497011,7.785613549564408,1.6589792483073058,10.286989585149591,-0.9878374754982833,FAKE,easy_145_1000.jpg
-0.018987590939873542,-0.0015990010542932902,0.00028072614881883293,0.6709191029855136,7.777179894711216,1.8362345481205358,10.6882083832664,-0.9726151124876039,FAKE,easy_146_1110.jpg
-0.013593120081303518,-0.00864449948238636,-0.0027431896552445045,0.7681702434992265,8.513942338301108,1.4598070665424305,9.191307728582757,-0.9957444219308587,FAKE,easy_147_1110.jpg
-0.015287572117604278,-0.007268888936629537,-0.005421395886761309,0.7659911801581462,8.112894418332615,1.5090992190482246,10.302840719634476,-0.9872794819974202,FAKE,easy_148_0011.jpg
-0.0068787185903316185,-0.012951117682326761,-0.009031867360604219,0.7804162447383142,8.254861733433794,1.430803797644928,9.637473456171971,-0.9879364067826084,FAKE,easy_149_1001.jpg
-0.0005070501784484001,-0.006799060827413405,0.002912470577289371,0.8325791183017273,8.350164041766062,1.1647233990441195,8.480963687238521,-0.9708520778199525,FAKE,easy_14_1111.jpg
-0.013893518963319001,-0.014789957387098278,-0.011110491179977264,0.6841136256732409,7.71270966574056,1.8367671444087217,10.98091107513057,-0.9776384172512078,FAKE,easy_150_0011.jpg
-0.021519021782054,-0.002273654550084617,0.005865624273097321,0.72588550141296,7.911639458135975,1.6742219430409255,9.984793903693099,-0.9850870509272012,FAKE,easy_151_1110.jpg
-0.016781523144322432,-0.009719007837101178,-0.00039835949089774117,0.74053105180364,8.114175780281906,1.612470060049006,9.796204033289111,-0.99355372445019,FAKE,easy_152_0011.jpg
-0.01571954954438556,-0.009290429069295822,-0.0033611725882964163,0.7635993170150182,8.390980765927122,1.4855126077291163,9.820472342385317,-0.9910363464684931,FAKE,easy_153_1110.jpg
-0.005906116405172974,-0.007635771592439953,-0.004257506778590529,0.740593880823413,7.857451362611552,1.6456198393349397,10.514692413471224,-0.990298284661989,FAKE,easy_154_1100.jpg
-0.008861641956415705,-0.003738168794529742,-0.009080763959018554,0.8405257616352687,8.930256576866274,1.1560925679193998,7.988014768218273,-0.9855368949302867,FAKE,easy_155_0011.jpg
-0.019391624895853738,-0.007201169499652792,-0.01008915935264577,0.7197484203128344,7.611178435453712,1.7118818067237407,10.16363877486226,-0.9889271183781927,FAKE,easy_156_0010.jpg
-0.018378150415256225,-0.0015512156658358783,-0.004186975470566905,0.7683716514912482,8.07308712531677,1.498840320539593,9.49606621134994,-0.9777810021253899,FAKE,easy_157_1110.jpg
-0.024487412917877146,-0.007807768780995957,-0.002031403205329003,0.7243657522240378,7.710073587826771,1.6484150757084206,10.343756529167209,-0.9849384619718125,FAKE,easy_158_0011.jpg
-0.00811395050869272,-0.01142374889427996,-0.016854423385680113,0.7639279129840727,8.678238929626414,1.4603813756903474,9.601735651059451,-0.9928435847857635,FAKE,easy_159_1111.jpg
-0.012035114229584141,-0.01818513667386905,-0.0065853215093278706,0.7449600009150567,7.87426379347377,1.5602259862372994,9.990608591850922,-0.9902421730115618,FAKE,easy_15_0011.jpg
-0.013442396916081529,-0.01512871740741238,-0.007785058692516618,0.7735018226300303,8.762971843795297,1.4669013429240547,9.118174223650803,-0.9880953231465255,FAKE,easy_160_0011.jpg
-0.031235982447818476,-0.009202565756010658,-0.018689379813363785,0.6933378094517698,8.00728378671545,1.8322447905647634,10.19194754833224,-0.9889126764008935,FAKE,easy_161_1101.jpg
-0.016611170360627814,-0.01226969794166684,-0.0015930578920791167,0.7523127685313566,8.288185615854156,1.5474990768324528,9.706589020895617,-0.9876229394623871,FAKE,easy_162_0001.jpg
-0.01860255252490136,-0.0035691520930334333,0.0025471112393193464,0.749807470532154,8.528683688287051,1.555462415870982,9.227426480616707,-0.9900928300613234,FAKE,easy_163_1001.jpg
-0.03326426199982084,-0.002960306274032371,-0.012539256694332515,0.7119363690107581,7.535833255566802,1.7852035704724403,10.283017665990105,-0.9919828587657223,FAKE,easy_164_1111.jpg
-0.01362942399906837,-0.008895321042973364,-0.013498884016937855,0.6959910963108449,8.069628492325569,1.8107723245541725,10.235340770753169,-0.9842079025859624,FAKE,easy_165_1010.jpg
-0.01684958215958718,-0.005608302603073853,0.0013589218741968919,0.7131093996066978,8.119152277262826,1.688127183870381,9.501749395090012,-0.9771518782265725,FAKE,easy_166_1100.jpg
-0.015013846886657682,-0.004516154811554379,0.0004884693340268442,0.7489254190892457,7.838558288547635,1.5446953671470087,10.243601069702969,-0.9804565657241306,FAKE,easy_167_0110.jpg
-0.02010252418667003,-0.008924333789930796,-0.004609987604336545,0.7239475784586913,7.578821291518149,1.6760777794983235,10.198541610115111,-0.9877431317285696,FAKE,easy_168_0010.jpg
-0.03775306172881137,-0.003559523431745124,0.001586290734613329,0.6463607607265052,7.136697677480558,1.961577595170617,10.503362290232854,-0.9696231931079669,FAKE,easy_169_1100.jpg
-0.02426158239547281,-0.005783132165275407,-0.013063596897843296,0.7033864779568738,7.674795697667204,1.777940967781852,10.611057027490101,-0.9932947004765131,FAKE,easy_16_1111.jpg
-0.023259359085652558,0.001035621143291577,-0.0076166275085935735,0.6966295367813029,8.098358840180675,1.8341832499964528,9.884589079806021,-0.9805635990750161,FAKE,easy_170_0010.jpg
-0.01795566194719142,-0.004603225126391983,-0.02034431260922165,0.7539866284241896,8.151338326626266,1.5687451356082662,10.006767685386357,-0.9885071390067701,FAKE,easy_171_1100.jpg
-0.019145257321534888,-0.00864142206524808,-0.003020375459140122,0.7322259005791318,8.228184565587679,1.6377747782191676,9.93040070941909,-0.9939719339405364,FAKE,easy_172_1001.jpg
-0.029612763410866726,-0.004180239083175563,0.006471771029477074,0.7308545729222361,7.916219274179367,1.6811888632262781,10.28366701464508,-0.978175435324979,FAKE,easy_173_0111.jpg
-0.013377752551674895,-0.0038962358956641957,-0.0030461485072118604,0.7647994530243107,8.257531654999077,1.4988645425187737,9.764802947660534,-0.9925338524843625,FAKE,easy_174_1110.jpg
-0.02240483867122094,-0.009565092448133519,-0.012763624519718198,0.7574843733495522,8.315708468321187,1.5687467885652506,9.585453608416291,-0.9789330724608032,FAKE,easy_175_0001.jpg
-0.02165336140624732,-0.002949581073122581,-0.008051494506592377,0.7228880338051415,7.922165044600307,1.659085195956098,10.318662222358594,-0.9905144506810393,FAKE,easy_176_1000.jpg
-0.019770029101264915,-0.008653351540185447,0.0018541759256911817,0.7779269980105911,8.032090186268334,1.4037473916305103,9.46633695816985,-0.9918665958520905,FAKE,easy_177_1010.jpg
-0.02266012379935709,-0.004413968934963788,0.002105448221941547,0.7275759916181949,7.948582866711928,1.7072970273582595,10.146278182961051,-0.9867255581825538,FAKE,easy_178_1111.jpg
-0.03352001463785161,-0.005081909511036609,-0.005257650803643441,0.6821812260374855,7.612194146093957,1.8751870449382044,10.57469547217025,-0.9796901643821234,FAKE,easy_179_0001.jpg
-0.024591725635495255,-0.004620704306899787,-0.007064321726328084,0.7159072314766789,7.686093558167725,1.7424353681261824,10.289213893639637,-0.9834984644267455,FAKE,easy_17_0011.jpg
-0.012559753922928263,-0.007241345044423223,-0.000328218121089228,0.775182002632495,8.280319802285979,1.4439061825460158,9.24155870281967,-0.9934412145612428,FAKE,easy_180_0011.jpg
-0.018080665901458876,-0.01646077803615209,0.0027545446654823466,0.7496310345733821,8.113520548128994,1.5668851062374383,9.706308749511889,-0.9883138692945002,FAKE,easy_181_1110.jpg
-0.02424563818455297,-0.0070458818131094855,-0.007074038903406016,0.7057488072648321,7.617777242906632,1.7476636343781309,10.057060945863732,-0.9875217380132135,FAKE,easy_182_0100.jpg
-0.0048510558925858455,-0.014352905639292812,-0.008651670753029294,0.8212534020146168,9.118227874647673,1.223443978236528,8.398623822087341,-0.9952858436083188,FAKE,easy_183_1111.jpg
-0.019661405752501273,-0.0100797283969061,-0.028224496539912696,0.7911025701332098,8.677174806339243,1.4014843121773524,9.230410478208178,-0.9854512635050315,FAKE,easy_184_0110.jpg
-0.03042542961073356,0.0006456346082301663,-0.010815233462527277,0.6222485565188455,7.088341457937261,2.12543038234849,11.161094765246936,-0.9679498410120652,FAKE,easy_185_1101.jpg
-0.013929852297387291,-0.012350466159263431,-0.010599350583328547,0.7652976654214109,8.345202656594122,1.4766072042354852,9.51337959931113,-0.993291141756912,FAKE,easy_186_1001.jpg
-0.022359301872767454,-0.010524349846853827,-0.007670955754237501,0.7106621122429966,7.7099702209030445,1.6850214362436875,9.853893048162227,-0.9839098119715082,FAKE,easy_187_1110.jpg
-0.020817016514270065,-0.012154224638940581,-0.003034443989260786,0.7306174968579285,8.2237598963095,1.6983355342024713,10.286195103660098,-0.983499328201116,FAKE,easy_188_1111.jpg
-0.02613753794805318,-0.011269379853089364,-0.0001999672271681113,0.7045438325055269,8.003496401261533,1.770459548697198,10.479462503653668,-0.9870366763687752,FAKE,easy_189_1101.jpg
-0.01189304523060036,0.0034185463606854764,-0.00017685898052322783,0.8139263345374896,8.498645252864842,1.2593516823544801,8.240976670997007,-0.9876647104869652,FAKE,easy_18_0011.jpg
-0.02812542727331616,0.003057711062319938,-0.011450361846803613,0.7449723343159481,7.998378036477918,1.557491766063015,10.127338457132867,-0.9929933621141356,FAKE,easy_190_0101.jpg
-0.017196019886356054,-0.021382453400269133,-0.011124004571694587,0.7149353298308291,7.665205026396582,1.7018408141595172,10.04151774853474,-0.9829003930478766,FAKE,easy_191_0001.jpg
-0.014566833318039705,-0.007444475425218144,-0.008090170418157286,0.7790074370325227,9.210071662507387,1.431916987643709,8.766221227513658,-0.9919798776077501,FAKE,easy_192_1000.jpg
-0.026597253605422286,-0.00459634267621336,-0.007022602815423649,0.6844080027430063,7.698374455341233,1.8319275644721151,10.768917097344055,-0.977958695184484,FAKE,easy_193_1110.jpg
-0.04582142863520775,-0.0016511094775921796,-0.0064147654505356325,0.6302772167462977,7.091047626552789,2.1230351662777402,11.12504062444344,-0.9433974892351142,FAKE,easy_194_1011.jpg
-0.03403729463268534,-0.0033667683547777606,0.004970364820259884,0.621428942353075,7.152842042979112,2.2076976469463974,11.013782055154174,-0.9489584573694243,FAKE,easy_195_1110.jpg
-0.01718637960247173,-0.011215162077657928,-0.02046111907124536,0.7194296265728639,7.50978888313015,1.6331158672867672,10.233785025048043,-0.989712217749239,FAKE,easy_196_0010.jpg
-0.03370624115425608,-0.007505291390760951,-0.003441368133291975,0.6776058128321139,7.4708345009609305,1.87245837927404,10.863532533119526,-0.9785543349431325,FAKE,easy_197_1111.jpg
-0.01857323131975607,-0.011671945003593033,-0.011822424975265733,0.7303245061838887,8.065631365368272,1.6423979534133688,10.324958896963713,-0.992296988117285,FAKE,easy_198_0011.jpg
-0.027752559647729245,-0.008488499375742612,-0.00019844430188956387,0.7054538279934405,7.500312580958773,1.7346435528014652,11.446320189784096,-0.9823594068263652,FAKE,easy_199_1100.jpg
-0.020955456472015205,-0.0027921807569844747,-0.011922770831229558,0.7502657933097968,7.820505960161986,1.4897789587410564,9.087351690319501,-0.9905277593361431,FAKE,easy_19_0111.jpg
-0.018970282421008285,-0.0049472397226114585,-0.011829800296939412,0.739198381990606,8.092091520958286,1.6489213531319769,10.10556594009016,-0.9899663619833169,FAKE,easy_1_1110.jpg
-0.013575297269163532,-0.0018309804459162237,-0.006430738028018195,0.7992117969577015,8.238088351376025,1.3532439826474167,9.226570859624815,-0.9829029823548268,FAKE,easy_200_1110.jpg
-0.012113557980672178,-0.013957428056731051,-0.00914576560530432,0.7776302593670708,8.260821103074292,1.4712156000841328,9.642544825656174,-0.982129894966814,FAKE,easy_201_0001.jpg
-0.018320648907894407,-0.001867720158658975,-0.013880304927760096,0.76009309481448,8.234553658652894,1.5936592092358528,9.881966581983866,-0.9889947352686506,FAKE,easy_202_0011.jpg
-0.015957023125090043,-0.007802205609012354,0.004456487769160099,0.7366631970944941,7.677186770920208,1.6249980351328592,10.154155888352058,-0.9938944818932216,FAKE,easy_203_0111.jpg
-0.026429574060163046,-0.010814900492360967,0.0025891303726169306,0.7345348124042225,7.493293091467258,1.5512612917648394,10.45268412530384,-0.9842339555746301,FAKE,easy_204_0101.jpg
-0.021854304725170644,-0.006856774755845794,-0.01788503614206726,0.7697061431018116,8.3713338935884,1.4927585650340278,8.937594310482286,-0.9881742906544884,FAKE,easy_205_1110.jpg
-0.015380160404975581,-0.007632239383867968,-0.0018956494600276647,0.722598592558991,7.4627487800067565,1.6563689895269342,10.503694474925704,-0.9896594457479575,FAKE,easy_206_0011.jpg
-0.025410214188999997,-0.01087654862775279,-0.001625110443511619,0.725354301207999,7.923220562536383,1.654719484406957,9.677875254985977,-0.9872185105484965,FAKE,easy_207_1000.jpg
-0.01862403655371604,-0.014134131011584722,-0.00941340179509127,0.7295840898245822,7.959330415834482,1.6327243206787159,10.164837280132637,-0.9928390381095202,FAKE,easy_208_1111.jpg
-0.00908880193168488,-0.009122908409496174,-0.00018328482546591183,0.7963349907802193,8.26026075988698,1.3848061430566263,9.865144991571295,-0.992919721555974,FAKE,easy_209_0001.jpg
0.004414257334194744,0.002634962913542263,-0.0027399505312971696,0.8356239996070058,8.548064181653901,1.1965019465149869,8.1198321402279,-0.9739013495328983,FAKE,easy_20_1111.jpg
-0.01450177652209835,-0.007202866263457201,0.0006663103048888529,0.7467412207214856,8.03197625869134,1.5696504990242792,10.278746734374074,-0.9924949221658814,FAKE,easy_210_1011.jpg
-0.014547694919214345,-0.014682986793822845,-0.007715729503464911,0.7468090686166733,7.797389265232952,1.5386852733758358,9.859537321865895,-0.9870515117290504,FAKE,easy_211_1100.jpg
-0.003746999936581189,-0.02912239321800136,-0.01577941481729173,0.7778648886307094,8.408043262749485,1.4203189275479007,9.383590179122159,-0.9930769084077464,FAKE,easy_212_0010.jpg
-0.016066278199508947,-0.01139278917466893,0.0011667581145047288,0.8232866664059845,8.944387656091838,1.222296518596876,8.23631567847758,-0.9719584641392153,FAKE,easy_213_1111.jpg
-0.00024212613661968638,-0.010841867341321624,-0.010795760034010723,0.851168923191371,9.009807349545788,1.1169594414582404,8.499081740460504,-0.9913918502553205,FAKE,easy_214_0011.jpg
-0.007971622861481032,-0.0005841793848424401,-0.009573974515631564,0.7623975540974124,8.12073647218675,1.5203208922373932,10.151178500023452,-0.9583483716524179,FAKE,easy_215_1111.jpg
-0.006593057059821528,-0.007771961008631252,-0.005237226853081185,0.774561694501777,8.434736491071407,1.4665251514447442,9.295086144643612,-0.993240854382901,FAKE,easy_216_1100.jpg
-0.015037287598267645,-0.0034924397185360392,-0.013902519795816203,0.7685735314715203,8.49239875478947,1.4853455362152603,8.767357389917645,-0.9951778715987686,FAKE,easy_217_1111.jpg
-0.020126617464395993,-0.009064028342641474,-0.005595477548810655,0.7150670070508766,7.9261485568089,1.6736105517551405,10.964131771206166,-0.9815793371004211,FAKE,easy_218_0011.jpg
-0.017814001971135193,-0.010701742660226648,-0.002509099638310468,0.7216030707958204,7.949731250813576,1.7198565260572767,10.345082985426815,-0.9893126974687239,FAKE,easy_219_1101.jpg
-0.01901786018771718,-0.0031418430477152615,-0.0042134404672439325,0.7534158810994357,7.665142098760493,1.5979031186964334,10.11049772007399,-0.9874542952309335,FAKE,easy_21_0011.jpg
-0.018639896145337426,-0.013307220370001921,-0.017127310261915444,0.6895593722417934,7.946662961914684,1.83429434805317,11.111409395335723,-0.9860687337960268,FAKE,easy_220_1000.jpg
-0.005437068013979298,-0.0014618895787504927,-0.0033248566805771894,0.8413802422368559,9.296387358495409,1.122169683594314,7.982393088220099,-0.9917725766086642,FAKE,easy_221_0111.jpg
-0.021623744287523283,-0.007205767497263002,-0.0018607317977524932,0.6616693365793698,6.882504466827533,1.877895673212819,10.402332441618611,-0.9710526793379262,FAKE,easy_222_0011.jpg
-0.014433765918302505,-0.012728962036597576,-0.0009384695875427148,0.743396740077943,8.325440900935623,1.5921958842835244,10.616759860219723,-0.9842675988206303,FAKE,easy_223_0100.jpg
-0.029506645205381453,-0.0035486971534400423,0.00871075130920053,0.6644149965354345,7.939412802702727,1.952624902931972,10.505091385975387,-0.980505572863013,FAKE,easy_224_1100.jpg
-0.014144468482167955,-0.0003628395562768822,-0.014124894373043814,0.7743229217448906,8.15039331664669,1.4879422384525005,9.396699993064866,-0.9925746237629338,FAKE,easy_225_0010.jpg
-0.011933432993632255,-0.00715079407624104,-0.0038681103752343034,0.8146990075339405,8.122949317108445,1.3648202749765879,9.415731035140377,-0.9877768084680019,FAKE,easy_226_1111.jpg
-0.00797436500558219,-0.006628013045343322,-0.006625808063613385,0.8074209248820374,9.14795257835036,1.2840525215187615,8.486548069064622,-0.9915127353816213,FAKE,easy_227_1110.jpg
-0.014247107869207132,-0.0011772907003925934,0.004581708762103194,0.8071778612508871,8.366621600169044,1.3118124117472152,9.20972570965172,-0.9907927971918986,FAKE,easy_228_0011.jpg
-0.04297409113617238,-0.004174301586586224,-0.009936269937226745,0.6275732790621041,7.0708369122047525,2.093936174433369,11.076656273245149,-0.9587184968434357,FAKE,easy_229_1000.jpg
-0.026864836295374218,-0.00749517668793931,-0.005997124273363678,0.7110631760382387,8.028530307107301,1.7879693530123522,10.032911694292427,-0.9867757393048548,FAKE,easy_22_1010.jpg
-0.0077145886232534225,-0.006800557110205485,0.0006816545277088089,0.7729260989941947,8.136975520189115,1.459794976383528,9.560441795214675,-0.9843453688688073,FAKE,easy_230_1010.jpg
-0.03009175347074149,-0.005958464531147348,-0.00027934298166264296,0.6552770810258592,7.3301954010464,1.9394366152693328,10.950787484901149,-0.9845758468438945,FAKE,easy_231_1011.jpg
-0.028083109117682546,-0.004907762764237036,0.0106889363618449,0.6566892405105104,7.439386156476541,1.91714258043878,10.049509402868676,-0.9764896547931265,FAKE,easy_232_1100.jpg
-0.026594724422764802,-0.0053177358240053645,0.005952840547752986,0.7374126128720407,7.752656642134516,1.6185209184430607,9.582099595110861,-0.9696725386113437,FAKE,easy_233_0010.jpg
-0.02444681084524308,-0.0019508666019978226,-0.006087914722590541,0.7240096143315747,7.371816594222451,1.639262705062723,10.638709603182763,-0.9879343897295826,FAKE,easy_234_1000.jpg
-0.009096780466025375,-0.0044986721221186325,-0.009051492697074406,0.7937890723386082,8.849867473935799,1.3496779551605356,8.63725760665141,-0.9935712227754709,FAKE,easy_235_1111.jpg
-0.02154021194108519,-0.0049701058131770125,-0.004353040367451994,0.7491856682960472,8.24400275643692,1.6026743402683679,9.543635354911668,-0.9930975835769582,FAKE,easy_236_1100.jpg
-0.017988767737695945,-0.009334280105000837,-0.010703371356350008,0.7399170969391896,8.366853754604882,1.6365146563255064,9.775763205785605,-0.9781419613858024,FAKE,easy_237_0011.jpg
-0.01558081735840701,-0.013169659334218736,-0.0034166730693716923,0.7674572758080618,8.806916600573555,1.4741103986544792,8.880663349949518,-0.9932876944006936,FAKE,easy_238_1111.jpg
